Customer_ID,Campaign_ID,Exposure_Date
C0210,M063,2024-05-04 0:00:00
C0262,M073,2025-04-30 0:00:00
C0356,M092,2025-12-16 0:00:00
C0106,M016,2025-11-13 0:00:00
C0479,M099,2024-03-27 0:00:00
C0325,M096,2026-03-13 0:00:00
C0394,M057,2026-04-01 0:00:00
C0069,M055,2023-10-13 0:00:00
C0363,M061,2025-01-29 0:00:00
C0001,M070,2023-04-15 0:00:00
C0326,M002,2026-02-26 0:00:00
C0385,M025,2023-02-24 0:00:00
C0151,M093,2023-01-11 0:00:00
C0215,M042,2024-07-09 0:00:00
C0328,M092,2025-04-22 0:00:00
C0493,M097,2024-04-05 0:00:00
C0041,M025,2025-01-24 0:00:00
C0244,M080,2024-07-17 0:00:00
C0137,M089,2024-05-21 0:00:00
C0265,M094,2025-12-12 0:00:00
C0236,M029,2023-09-23 0:00:00
C0260,M032,2023-09-19 0:00:00
C0489,M019,2024-06-14 0:00:00
C0105,M025,2023-01-16 0:00:00
C0455,M054,2025-11-06 0:00:00
C0280,M011,2026-02-25 0:00:00
C0029,M045,2023-12-05 0:00:00
C0226,M054,2025-06-18 0:00:00
C0361,M027,2023-04-20 0:00:00
C0258,M007,2023-05-09 0:00:00
C0182,M074,2024-01-20 0:00:00
C0262,M039,2024-01-31 0:00:00
C0459,M075,2023-10-06 0:00:00
C0006,M014,2024-05-13 0:00:00
C0380,M096,2025-10-25 0:00:00
C0032,M088,2025-10-26 0:00:00
C0364,M064,2025-08-29 0:00:00
C0362,M002,2025-05-01 0:00:00
C0456,M016,2024-02-23 0:00:00
C0212,M048,2023-10-21 0:00:00
C0134,M002,2024-01-01 0:00:00
C0026,M053,2025-12-01 0:00:00
C0335,M094,2023-08-06 0:00:00
C0228,M036,2026-02-16 0:00:00
C0174,M017,2026-02-13 0:00:00
C0158,M003,2023-06-10 0:00:00
C0403,M061,2023-08-26 0:00:00
C0407,M047,2025-06-03 0:00:00
C0249,M072,2025-07-02 0:00:00
C0417,M041,2025-08-09 0:00:00
C0229,M024,2025-03-08 0:00:00
C0160,M020,2023-08-24 0:00:00
C0381,M054,2025-06-28 0:00:00
C0253,M087,2024-11-17 0:00:00
C0379,M050,2026-02-15 0:00:00
C0094,M031,2025-10-11 0:00:00
C0334,M098,2024-03-06 0:00:00
C0318,M039,2024-08-22 0:00:00
C0457,M053,2023-05-23 0:00:00
C0399,M086,2023-09-17 0:00:00
C0136,M074,2024-02-09 0:00:00
C0480,M088,2026-03-12 0:00:00
C0147,M080,2026-04-11 0:00:00
C0051,M041,2023-08-04 0:00:00
C0233,M001,2025-02-07 0:00:00
C0095,M086,2026-02-28 0:00:00
C0328,M050,2024-12-03 0:00:00
C0457,M051,2025-11-26 0:00:00
C0282,M100,2023-09-28 0:00:00
C0398,M087,2024-10-23 0:00:00
C0429,M003,2024-04-17 0:00:00
C0381,M097,2025-11-12 0:00:00
C0348,M091,2023-06-30 0:00:00
C0099,M074,2024-02-27 0:00:00
C0430,M096,2024-07-03 0:00:00
C0457,M004,2024-11-26 0:00:00
C0475,M035,2024-11-25 0:00:00
C0267,M071,2024-05-29 0:00:00
C0316,M068,2023-03-30 0:00:00
C0437,M023,2025-05-20 0:00:00
C0088,M030,2024-10-29 0:00:00
C0111,M009,2024-09-06 0:00:00
C0414,M100,2024-02-08 0:00:00
C0433,M013,2024-05-12 0:00:00
C0422,M049,2023-01-07 0:00:00
C0459,M082,2024-08-23 0:00:00
C0295,M079,2025-12-03 0:00:00
C0452,M002,2024-11-24 0:00:00
C0255,M038,2025-12-25 0:00:00
C0170,M076,2023-05-30 0:00:00
C0031,M094,2024-07-10 0:00:00
C0305,M066,2024-11-22 0:00:00
C0333,M071,2024-09-17 0:00:00
C0033,M068,2026-01-25 0:00:00
C0262,M087,2023-12-02 0:00:00
C0127,M090,2024-11-05 0:00:00
C0183,M097,2024-06-10 0:00:00
C0320,M084,2025-09-28 0:00:00
C0106,M027,2024-01-17 0:00:00
C0243,M087,2023-06-07 0:00:00
C0410,M035,2024-03-01 0:00:00
C0473,M055,2024-03-26 0:00:00
C0178,M086,2024-07-31 0:00:00
C0440,M061,2025-10-30 0:00:00
C0496,M060,2025-02-21 0:00:00
C0052,M047,2023-04-26 0:00:00
C0452,M050,2024-07-25 0:00:00
C0251,M046,2025-06-17 0:00:00
C0488,M031,2024-10-06 0:00:00
C0236,M019,2025-08-21 0:00:00
C0326,M004,2023-07-13 0:00:00
C0276,M023,2023-06-03 0:00:00
C0261,M063,2023-09-24 0:00:00
C0109,M056,2023-03-29 0:00:00
C0420,M096,2023-11-17 0:00:00
C0383,M007,2026-02-07 0:00:00
C0451,M092,2026-01-17 0:00:00
C0090,M100,2025-04-25 0:00:00
C0291,M069,2025-06-18 0:00:00
C0431,M095,2024-02-11 0:00:00
C0224,M073,2024-06-25 0:00:00
C0307,M002,2024-06-16 0:00:00
C0142,M056,2025-11-07 0:00:00
C0251,M073,2024-01-19 0:00:00
C0441,M084,2025-08-10 0:00:00
C0155,M098,2025-09-22 0:00:00
C0241,M048,2023-10-22 0:00:00
C0400,M022,2023-06-28 0:00:00
C0392,M034,2025-07-08 0:00:00
C0061,M056,2023-04-10 0:00:00
C0471,M072,2024-06-24 0:00:00
C0189,M019,2024-01-22 0:00:00
C0002,M018,2025-05-21 0:00:00
C0063,M065,2026-02-24 0:00:00
C0383,M019,2024-05-06 0:00:00
C0443,M081,2025-06-20 0:00:00
C0474,M078,2023-10-17 0:00:00
C0452,M019,2025-04-26 0:00:00
C0415,M069,2023-04-11 0:00:00
C0337,M026,2025-05-13 0:00:00
C0380,M099,2025-07-27 0:00:00
C0238,M013,2023-02-01 0:00:00
C0032,M008,2023-02-20 0:00:00
C0376,M047,2024-12-03 0:00:00
C0181,M035,2026-03-01 0:00:00
C0445,M089,2024-10-06 0:00:00
C0254,M026,2023-08-20 0:00:00
C0120,M039,2025-05-25 0:00:00
C0015,M020,2025-10-11 0:00:00
C0355,M070,2025-05-31 0:00:00
C0264,M097,2023-08-13 0:00:00
C0461,M003,2023-10-29 0:00:00
C0040,M062,2023-02-12 0:00:00
C0236,M054,2024-07-13 0:00:00
C0209,M075,2023-10-15 0:00:00
C0233,M022,2024-05-15 0:00:00
C0114,M081,2023-05-01 0:00:00
C0026,M089,2023-10-18 0:00:00
C0039,M014,2025-10-10 0:00:00
C0263,M051,2025-08-10 0:00:00
C0118,M019,2024-05-06 0:00:00
C0431,M018,2023-04-08 0:00:00
C0496,M004,2025-08-22 0:00:00
C0461,M047,2025-07-20 0:00:00
C0041,M044,2023-06-14 0:00:00
C0411,M046,2025-06-03 0:00:00
C0317,M057,2023-09-05 0:00:00
C0495,M039,2023-11-09 0:00:00
C0343,M016,2025-07-02 0:00:00
C0075,M028,2024-02-09 0:00:00
C0013,M062,2023-11-19 0:00:00
C0491,M038,2025-09-25 0:00:00
C0109,M030,2025-10-26 0:00:00
C0317,M098,2023-11-19 0:00:00
C0013,M024,2023-12-12 0:00:00
C0480,M008,2024-12-30 0:00:00
C0266,M040,2025-06-10 0:00:00
C0160,M095,2023-04-01 0:00:00
C0336,M065,2024-06-14 0:00:00
C0135,M016,2026-02-06 0:00:00
C0386,M001,2025-07-02 0:00:00
C0007,M075,2023-05-17 0:00:00
C0272,M030,2024-10-22 0:00:00
C0382,M015,2023-12-22 0:00:00
C0239,M015,2023-11-06 0:00:00
C0106,M020,2025-06-05 0:00:00
C0360,M067,2023-12-25 0:00:00
C0060,M024,2024-01-28 0:00:00
C0297,M034,2023-09-09 0:00:00
C0370,M023,2025-07-11 0:00:00
C0407,M005,2024-01-05 0:00:00
C0438,M019,2026-04-08 0:00:00
C0016,M008,2026-04-12 0:00:00
C0021,M050,2025-12-29 0:00:00
C0095,M013,2025-11-27 0:00:00
C0350,M099,2024-02-07 0:00:00
C0448,M095,2025-07-18 0:00:00
C0220,M086,2023-10-16 0:00:00
C0127,M013,2024-11-30 0:00:00
C0396,M035,2025-06-06 0:00:00
C0185,M068,2026-04-04 0:00:00
C0267,M035,2025-08-04 0:00:00
C0434,M083,2025-09-22 0:00:00
C0454,M033,2025-06-09 0:00:00
C0261,M080,2023-10-20 0:00:00
C0319,M077,2025-05-12 0:00:00
C0252,M077,2023-03-11 0:00:00
C0056,M031,2025-08-16 0:00:00
C0186,M002,2024-03-08 0:00:00
C0123,M074,2026-03-09 0:00:00
C0392,M093,2025-03-23 0:00:00
C0203,M015,2025-03-01 0:00:00
C0386,M098,2023-04-14 0:00:00
C0120,M084,2023-12-01 0:00:00
C0342,M057,2023-08-02 0:00:00
C0009,M032,2023-08-31 0:00:00
C0386,M047,2025-04-15 0:00:00
C0318,M024,2024-11-30 0:00:00
C0394,M040,2025-06-11 0:00:00
C0132,M096,2025-08-09 0:00:00
C0368,M057,2024-02-22 0:00:00
C0458,M073,2023-09-27 0:00:00
C0339,M037,2024-04-28 0:00:00
C0385,M047,2025-03-08 0:00:00
C0338,M077,2024-09-23 0:00:00
C0437,M075,2024-05-18 0:00:00
C0022,M086,2023-10-27 0:00:00
C0329,M043,2023-12-19 0:00:00
C0484,M059,2025-12-07 0:00:00
C0125,M083,2023-03-04 0:00:00
C0091,M084,2024-04-18 0:00:00
C0151,M100,2025-12-06 0:00:00
C0417,M064,2025-03-08 0:00:00
C0277,M041,2026-02-27 0:00:00
C0278,M015,2024-08-30 0:00:00
C0010,M005,2023-09-17 0:00:00
C0061,M073,2024-02-08 0:00:00
C0047,M069,2025-01-28 0:00:00
C0135,M011,2024-11-28 0:00:00
C0481,M052,2024-09-10 0:00:00
C0205,M092,2025-11-17 0:00:00
C0370,M056,2024-04-02 0:00:00
C0434,M033,2023-01-06 0:00:00
C0065,M044,2025-12-18 0:00:00
C0281,M013,2025-04-20 0:00:00
C0376,M080,2023-11-26 0:00:00
C0114,M056,2025-09-20 0:00:00
C0086,M037,2023-03-09 0:00:00
C0455,M015,2024-06-02 0:00:00
C0440,M020,2023-08-23 0:00:00
C0307,M022,2023-01-17 0:00:00
C0275,M068,2023-12-05 0:00:00
C0431,M029,2025-08-16 0:00:00
C0290,M096,2024-04-13 0:00:00
C0176,M036,2025-12-28 0:00:00
C0351,M082,2025-06-14 0:00:00
C0486,M043,2026-04-06 0:00:00
C0281,M036,2024-04-26 0:00:00
C0128,M070,2025-04-16 0:00:00
C0450,M072,2024-03-19 0:00:00
C0167,M065,2024-01-06 0:00:00
C0368,M017,2023-05-04 0:00:00
C0452,M012,2024-07-30 0:00:00
C0101,M067,2023-10-22 0:00:00
C0144,M040,2025-07-18 0:00:00
C0105,M006,2025-02-03 0:00:00
C0394,M052,2023-06-26 0:00:00
C0267,M100,2025-02-01 0:00:00
C0196,M017,2024-03-25 0:00:00
C0310,M087,2026-02-28 0:00:00
C0031,M093,2023-04-23 0:00:00
C0425,M096,2025-12-23 0:00:00
C0068,M056,2025-04-01 0:00:00
C0118,M087,2023-02-23 0:00:00
C0288,M067,2025-05-24 0:00:00
C0359,M026,2024-03-02 0:00:00
C0080,M035,2025-11-28 0:00:00
C0460,M048,2023-09-30 0:00:00
C0208,M018,2025-12-19 0:00:00
C0389,M021,2025-10-18 0:00:00
C0399,M071,2024-11-19 0:00:00
C0221,M055,2025-03-21 0:00:00
C0408,M037,2025-10-09 0:00:00
C0317,M018,2025-11-26 0:00:00
C0125,M061,2026-01-10 0:00:00
C0223,M011,2023-12-03 0:00:00
C0075,M039,2025-05-06 0:00:00
C0341,M033,2024-05-04 0:00:00
C0245,M096,2024-12-24 0:00:00
C0243,M088,2025-03-09 0:00:00
C0199,M028,2023-06-20 0:00:00
C0089,M040,2024-02-24 0:00:00
C0347,M025,2023-11-25 0:00:00
C0455,M084,2025-11-25 0:00:00
C0038,M045,2023-02-20 0:00:00
C0208,M028,2024-09-04 0:00:00
C0458,M037,2025-12-31 0:00:00
C0045,M031,2023-09-19 0:00:00
C0138,M099,2023-06-28 0:00:00
C0459,M084,2024-09-18 0:00:00
C0078,M058,2023-02-06 0:00:00
C0498,M090,2023-12-15 0:00:00
C0235,M044,2026-01-10 0:00:00
C0090,M057,2024-12-24 0:00:00
C0330,M002,2023-05-27 0:00:00
C0439,M062,2025-08-26 0:00:00
C0319,M012,2023-12-13 0:00:00
C0017,M041,2023-08-03 0:00:00
C0267,M064,2026-02-26 0:00:00
C0394,M085,2026-01-09 0:00:00
C0067,M027,2025-12-03 0:00:00
C0414,M049,2023-04-02 0:00:00
C0063,M050,2023-02-11 0:00:00
C0200,M007,2024-04-23 0:00:00
C0459,M044,2025-03-02 0:00:00
C0442,M042,2024-08-31 0:00:00
C0198,M011,2025-08-22 0:00:00
C0059,M077,2025-12-31 0:00:00
C0166,M001,2023-10-03 0:00:00
C0387,M016,2023-05-10 0:00:00
C0189,M055,2024-02-01 0:00:00
C0055,M075,2025-09-22 0:00:00
C0096,M009,2025-10-21 0:00:00
C0310,M065,2024-12-02 0:00:00
C0163,M045,2024-02-23 0:00:00
C0319,M041,2025-01-27 0:00:00
C0085,M030,2024-03-31 0:00:00
C0239,M054,2024-04-02 0:00:00
C0182,M097,2023-06-11 0:00:00
C0431,M064,2023-05-18 0:00:00
C0300,M010,2025-01-07 0:00:00
C0057,M014,2025-06-16 0:00:00
C0150,M093,2023-11-09 0:00:00
C0066,M069,2025-07-28 0:00:00
C0017,M086,2023-10-21 0:00:00
C0277,M022,2024-08-19 0:00:00
C0433,M043,2023-08-08 0:00:00
C0417,M018,2024-09-04 0:00:00
C0200,M042,2023-08-24 0:00:00
C0323,M066,2024-06-22 0:00:00
C0316,M027,2023-03-29 0:00:00
C0340,M075,2023-07-13 0:00:00
C0217,M061,2024-11-19 0:00:00
C0356,M043,2023-05-13 0:00:00
C0088,M100,2025-11-25 0:00:00
C0034,M024,2023-03-17 0:00:00
C0403,M075,2025-01-01 0:00:00
C0327,M074,2025-10-18 0:00:00
C0488,M026,2024-03-13 0:00:00
C0363,M098,2026-02-21 0:00:00
C0470,M074,2025-03-29 0:00:00
C0360,M052,2025-07-06 0:00:00
C0220,M037,2024-11-19 0:00:00
C0375,M028,2025-05-01 0:00:00
C0426,M084,2023-06-04 0:00:00
C0371,M064,2025-05-30 0:00:00
C0368,M081,2025-08-22 0:00:00
C0428,M053,2024-02-17 0:00:00
C0141,M098,2025-01-24 0:00:00
C0060,M077,2024-07-14 0:00:00
C0214,M044,2023-08-24 0:00:00
C0454,M077,2024-07-30 0:00:00
C0486,M056,2024-05-03 0:00:00
C0114,M028,2024-04-11 0:00:00
C0406,M083,2025-08-14 0:00:00
C0087,M082,2024-09-21 0:00:00
C0191,M099,2024-04-04 0:00:00
C0355,M029,2023-11-11 0:00:00
C0373,M022,2025-02-15 0:00:00
C0065,M014,2023-11-09 0:00:00
C0409,M079,2023-07-07 0:00:00
C0397,M007,2023-06-09 0:00:00
C0034,M008,2025-05-25 0:00:00
C0291,M083,2025-03-12 0:00:00
C0359,M089,2024-08-08 0:00:00
C0496,M063,2025-06-24 0:00:00
C0491,M035,2024-12-05 0:00:00
C0259,M023,2024-04-20 0:00:00
C0223,M056,2025-12-03 0:00:00
C0423,M065,2023-12-16 0:00:00
C0064,M080,2024-06-07 0:00:00
C0248,M014,2025-02-23 0:00:00
C0171,M042,2024-01-05 0:00:00
C0372,M023,2025-03-22 0:00:00
C0279,M001,2023-06-26 0:00:00
C0353,M096,2025-01-25 0:00:00
C0313,M044,2025-04-14 0:00:00
C0114,M007,2023-03-08 0:00:00
C0256,M059,2024-09-30 0:00:00
C0202,M092,2023-07-01 0:00:00
C0442,M094,2025-01-27 0:00:00
C0079,M093,2023-06-10 0:00:00
C0118,M053,2025-02-07 0:00:00
C0102,M065,2024-09-01 0:00:00
C0469,M062,2023-06-11 0:00:00
C0346,M055,2024-11-15 0:00:00
C0267,M096,2024-04-12 0:00:00
C0398,M066,2023-09-23 0:00:00
C0399,M098,2026-04-09 0:00:00
C0127,M089,2024-11-25 0:00:00
C0418,M088,2023-10-20 0:00:00
C0389,M039,2023-01-22 0:00:00
C0443,M053,2023-10-13 0:00:00
C0138,M010,2024-03-18 0:00:00
C0115,M081,2025-04-20 0:00:00
C0063,M035,2024-03-15 0:00:00
C0334,M034,2023-06-07 0:00:00
C0133,M009,2025-03-20 0:00:00
C0313,M031,2023-01-13 0:00:00
C0275,M036,2025-07-26 0:00:00
C0028,M079,2024-08-13 0:00:00
C0304,M072,2025-07-21 0:00:00
C0364,M039,2025-12-29 0:00:00
C0318,M037,2026-03-12 0:00:00
C0092,M024,2024-03-16 0:00:00
C0049,M023,2025-08-27 0:00:00
C0115,M082,2024-06-25 0:00:00
C0066,M085,2023-07-14 0:00:00
C0220,M057,2025-03-26 0:00:00
C0251,M088,2025-05-26 0:00:00
C0383,M031,2023-10-05 0:00:00
C0270,M054,2024-12-21 0:00:00
C0028,M069,2025-04-01 0:00:00
C0170,M100,2025-11-01 0:00:00
C0037,M025,2024-01-06 0:00:00
C0290,M020,2023-08-03 0:00:00
C0230,M066,2025-01-04 0:00:00
C0224,M025,2024-01-22 0:00:00
C0475,M072,2025-10-18 0:00:00
C0354,M090,2024-10-19 0:00:00
C0444,M077,2024-04-26 0:00:00
C0006,M055,2025-10-09 0:00:00
C0100,M021,2024-05-31 0:00:00
C0500,M071,2024-07-24 0:00:00
C0384,M031,2023-05-31 0:00:00
C0214,M084,2026-03-24 0:00:00
C0116,M087,2024-02-06 0:00:00
C0255,M092,2023-02-18 0:00:00
C0486,M018,2025-05-30 0:00:00
C0004,M051,2023-02-20 0:00:00
C0075,M035,2026-03-11 0:00:00
C0320,M046,2025-09-22 0:00:00
C0202,M092,2024-06-11 0:00:00
C0060,M022,2024-11-14 0:00:00
C0128,M063,2023-11-20 0:00:00
C0445,M083,2025-05-28 0:00:00
C0033,M006,2025-02-01 0:00:00
C0070,M026,2025-08-22 0:00:00
C0096,M053,2023-03-29 0:00:00
C0030,M033,2023-10-26 0:00:00
C0487,M038,2025-03-28 0:00:00
C0248,M021,2024-06-03 0:00:00
C0240,M076,2023-10-05 0:00:00
C0304,M013,2025-10-20 0:00:00
C0281,M078,2023-11-07 0:00:00
C0324,M045,2026-01-20 0:00:00
C0133,M031,2025-07-26 0:00:00
C0449,M064,2025-06-27 0:00:00
C0375,M060,2024-03-05 0:00:00
C0015,M078,2025-06-13 0:00:00
C0304,M021,2025-11-11 0:00:00
C0396,M098,2025-02-08 0:00:00
C0034,M069,2024-07-29 0:00:00
C0023,M018,2024-10-11 0:00:00
C0068,M077,2024-12-19 0:00:00
C0253,M009,2025-03-19 0:00:00
C0084,M041,2026-04-02 0:00:00
C0234,M021,2023-07-14 0:00:00
C0355,M096,2023-07-09 0:00:00
C0284,M089,2026-03-28 0:00:00
C0177,M041,2025-07-18 0:00:00
C0431,M075,2023-09-28 0:00:00
C0486,M074,2024-09-10 0:00:00
C0180,M010,2025-05-21 0:00:00
C0491,M005,2026-03-06 0:00:00
C0063,M060,2025-01-31 0:00:00
C0002,M017,2024-01-06 0:00:00
C0356,M057,2025-01-26 0:00:00
C0483,M056,2025-01-28 0:00:00
C0378,M049,2024-09-05 0:00:00
C0206,M044,2024-07-22 0:00:00
C0380,M074,2025-06-13 0:00:00
C0177,M027,2025-11-06 0:00:00
C0131,M022,2025-06-08 0:00:00
C0213,M007,2025-12-19 0:00:00
C0429,M002,2025-07-26 0:00:00
C0282,M017,2025-05-19 0:00:00
C0307,M085,2025-06-01 0:00:00
C0089,M085,2023-12-06 0:00:00
C0169,M017,2023-12-09 0:00:00
C0325,M092,2023-09-23 0:00:00
C0370,M012,2025-06-11 0:00:00
C0463,M036,2025-05-20 0:00:00
C0387,M095,2023-01-23 0:00:00
C0166,M078,2024-11-16 0:00:00
C0425,M093,2023-07-23 0:00:00
C0356,M028,2025-12-20 0:00:00
C0369,M002,2026-02-27 0:00:00
C0141,M013,2024-06-17 0:00:00
C0349,M058,2025-03-18 0:00:00
C0483,M011,2024-01-30 0:00:00
C0316,M079,2025-11-15 0:00:00
C0352,M035,2025-08-29 0:00:00
C0253,M061,2025-12-29 0:00:00
C0458,M003,2025-01-12 0:00:00
C0148,M089,2024-10-31 0:00:00
C0181,M022,2025-09-16 0:00:00
C0452,M067,2024-11-13 0:00:00
C0367,M025,2025-05-30 0:00:00
C0405,M039,2026-03-19 0:00:00
C0102,M028,2024-02-26 0:00:00
C0286,M089,2023-03-02 0:00:00
C0127,M081,2023-05-05 0:00:00
C0102,M039,2024-05-02 0:00:00
C0268,M003,2025-10-23 0:00:00
C0475,M087,2024-10-11 0:00:00
C0099,M048,2023-07-18 0:00:00
C0025,M098,2025-09-02 0:00:00
C0426,M014,2024-11-28 0:00:00
C0467,M052,2025-07-09 0:00:00
C0180,M025,2025-01-11 0:00:00
C0210,M010,2024-10-13 0:00:00
C0189,M022,2026-02-05 0:00:00
C0066,M093,2025-10-12 0:00:00
C0313,M067,2024-09-25 0:00:00
C0242,M011,2024-07-14 0:00:00
C0253,M071,2024-09-02 0:00:00
C0152,M045,2023-02-28 0:00:00
C0028,M088,2026-02-17 0:00:00
C0144,M090,2024-10-06 0:00:00
C0358,M025,2024-01-03 0:00:00
C0364,M093,2023-07-01 0:00:00
C0238,M026,2025-11-28 0:00:00
C0204,M003,2024-06-22 0:00:00
C0375,M025,2024-03-14 0:00:00
C0335,M094,2024-07-07 0:00:00
C0399,M045,2024-09-19 0:00:00
C0410,M023,2025-05-30 0:00:00
C0493,M079,2026-04-03 0:00:00
C0098,M018,2024-10-06 0:00:00
C0327,M030,2024-10-28 0:00:00
C0369,M019,2024-03-20 0:00:00
C0382,M071,2024-11-14 0:00:00
C0436,M061,2024-09-26 0:00:00
C0431,M052,2024-04-09 0:00:00
C0167,M054,2023-04-06 0:00:00
C0067,M091,2024-06-23 0:00:00
C0466,M022,2024-04-07 0:00:00
C0246,M046,2025-07-14 0:00:00
C0020,M075,2023-04-30 0:00:00
C0053,M079,2023-07-17 0:00:00
C0136,M053,2026-03-31 0:00:00
C0374,M073,2026-03-04 0:00:00
C0500,M034,2024-07-13 0:00:00
C0296,M025,2026-03-13 0:00:00
C0405,M041,2023-05-20 0:00:00
C0360,M047,2024-06-21 0:00:00
C0252,M028,2024-01-10 0:00:00
C0226,M021,2023-09-14 0:00:00
C0075,M059,2025-12-19 0:00:00
C0027,M043,2025-05-29 0:00:00
C0314,M063,2023-04-24 0:00:00
C0414,M080,2024-10-26 0:00:00
C0451,M098,2026-04-03 0:00:00
C0402,M084,2024-09-29 0:00:00
C0218,M060,2024-11-25 0:00:00
C0408,M076,2025-12-05 0:00:00
C0245,M045,2023-05-25 0:00:00
C0139,M082,2026-03-08 0:00:00
C0462,M028,2023-02-20 0:00:00
C0147,M038,2025-12-21 0:00:00
C0028,M032,2024-06-28 0:00:00
C0383,M045,2025-10-14 0:00:00
C0286,M090,2023-04-10 0:00:00
C0057,M098,2023-03-21 0:00:00
C0428,M009,2023-09-08 0:00:00
C0486,M062,2025-01-29 0:00:00
C0383,M027,2025-05-05 0:00:00
C0391,M096,2025-08-18 0:00:00
C0464,M042,2023-01-04 0:00:00
C0494,M049,2025-07-05 0:00:00
C0227,M051,2023-07-26 0:00:00
C0306,M009,2026-01-24 0:00:00
C0095,M063,2025-07-28 0:00:00
C0457,M087,2026-02-27 0:00:00
C0079,M002,2025-02-12 0:00:00
C0003,M033,2025-07-13 0:00:00
C0125,M046,2025-10-06 0:00:00
C0013,M013,2024-02-18 0:00:00
C0321,M045,2026-03-25 0:00:00
C0190,M066,2023-11-04 0:00:00
C0179,M083,2024-02-24 0:00:00
C0054,M038,2023-03-08 0:00:00
C0024,M080,2023-07-07 0:00:00
C0188,M025,2024-08-25 0:00:00
C0029,M062,2025-11-28 0:00:00
C0325,M081,2024-11-07 0:00:00
C0462,M046,2024-05-09 0:00:00
C0161,M006,2024-03-29 0:00:00
C0275,M016,2025-09-24 0:00:00
C0371,M056,2023-07-25 0:00:00
C0004,M091,2025-04-14 0:00:00
C0101,M017,2023-03-05 0:00:00
C0258,M090,2026-01-14 0:00:00
C0292,M091,2025-02-23 0:00:00
C0446,M004,2025-04-03 0:00:00
C0264,M041,2025-10-12 0:00:00
C0160,M058,2024-06-24 0:00:00
C0219,M041,2025-05-23 0:00:00
C0305,M025,2024-06-07 0:00:00
C0090,M067,2026-01-25 0:00:00
C0200,M076,2025-04-11 0:00:00
C0027,M076,2024-04-18 0:00:00
C0205,M039,2024-06-24 0:00:00
C0045,M028,2025-05-27 0:00:00
C0359,M032,2025-01-20 0:00:00
C0364,M055,2023-07-05 0:00:00
C0420,M015,2025-01-09 0:00:00
C0067,M047,2025-11-28 0:00:00
C0313,M008,2024-03-22 0:00:00
C0126,M002,2024-12-21 0:00:00
C0317,M059,2024-10-09 0:00:00
C0269,M035,2025-06-22 0:00:00
C0247,M067,2025-07-06 0:00:00
C0106,M076,2026-03-11 0:00:00
C0311,M066,2023-07-17 0:00:00
C0299,M010,2023-05-31 0:00:00
C0007,M082,2025-08-04 0:00:00
C0386,M035,2024-11-23 0:00:00
C0409,M015,2023-02-07 0:00:00
C0407,M056,2025-08-31 0:00:00
C0243,M026,2025-07-20 0:00:00
C0390,M003,2023-11-22 0:00:00
C0164,M004,2025-04-11 0:00:00
C0089,M042,2025-03-13 0:00:00
C0126,M019,2023-03-07 0:00:00
C0428,M097,2023-11-30 0:00:00
C0287,M056,2023-12-24 0:00:00
C0481,M001,2023-04-10 0:00:00
C0437,M033,2023-05-11 0:00:00
C0223,M085,2023-01-10 0:00:00
C0244,M059,2025-12-30 0:00:00
C0012,M059,2025-05-31 0:00:00
C0462,M046,2025-10-06 0:00:00
C0021,M015,2026-04-13 0:00:00
C0152,M042,2024-09-18 0:00:00
C0092,M089,2025-08-20 0:00:00
C0077,M084,2026-03-03 0:00:00
C0175,M089,2025-10-03 0:00:00
C0298,M012,2023-09-20 0:00:00
C0420,M095,2025-03-20 0:00:00
C0014,M013,2024-10-13 0:00:00
C0228,M029,2025-04-29 0:00:00
C0365,M063,2025-12-07 0:00:00
C0149,M061,2023-10-07 0:00:00
C0313,M025,2023-07-11 0:00:00
C0398,M051,2026-01-07 0:00:00
C0248,M054,2023-12-24 0:00:00
C0331,M097,2025-09-24 0:00:00
C0309,M064,2024-01-13 0:00:00
C0335,M031,2024-07-09 0:00:00
C0368,M091,2024-08-02 0:00:00
C0310,M027,2025-03-18 0:00:00
C0040,M075,2023-10-31 0:00:00
C0024,M031,2025-05-07 0:00:00
C0224,M051,2023-08-31 0:00:00
C0127,M053,2025-12-31 0:00:00
C0473,M079,2025-09-01 0:00:00
C0387,M027,2025-04-10 0:00:00
C0104,M100,2025-03-12 0:00:00
C0189,M042,2023-04-10 0:00:00
C0275,M042,2024-11-08 0:00:00
C0343,M077,2026-03-15 0:00:00
C0480,M039,2024-10-02 0:00:00
C0283,M094,2023-03-26 0:00:00
C0219,M099,2024-12-21 0:00:00
C0355,M043,2023-08-20 0:00:00
C0080,M079,2025-06-26 0:00:00
C0479,M040,2023-02-17 0:00:00
C0494,M006,2025-08-25 0:00:00
C0045,M059,2023-10-10 0:00:00
C0365,M083,2024-11-09 0:00:00
C0251,M097,2025-08-12 0:00:00
C0086,M087,2023-09-26 0:00:00
C0492,M072,2026-01-18 0:00:00
C0322,M004,2023-05-18 0:00:00
C0477,M018,2023-10-17 0:00:00
C0065,M015,2025-08-09 0:00:00
C0494,M092,2023-06-03 0:00:00
C0269,M024,2025-07-17 0:00:00
C0223,M036,2024-07-03 0:00:00
C0361,M068,2023-06-06 0:00:00
C0165,M100,2025-09-09 0:00:00
C0344,M089,2023-07-03 0:00:00
C0084,M032,2024-07-26 0:00:00
C0477,M058,2023-10-16 0:00:00
C0021,M080,2026-01-15 0:00:00
C0295,M054,2024-08-19 0:00:00
